ANO;AGREGACAO;CODIGO;NOME;IDHM;IDHM_L;IDHM_E;IDHM_R;I_ESCOLARIDADE;I_FREQ_PROP;IDHMAD;IDHMAD_L;IDHMAD_E;IDHMAD_R;ATK_ESPVIDA;ATK_ANOSEST;ATK_RDPC;IDHMAD_PERDA;IDHMAD_L_PERDA;IDHMAD_E_PERDA;IDHMAD_R_PERDA;IDHMAD_COEF;ESPVIDA;MORT1;T_ENV;RAZDEP;T_FREQ5A6;T_FUND11A13;T_FUND15A17;T_MED18A20;T_FUND18M;ANOSEST;T_ANALF15M;T_ANALF18M;T_ANALF25M;T_FREQ6A14;T_FREQ15A17;T_FREQ18A24;T_FUND18A24;T_FUND25M;T_MED25M;T_SUPER25M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FLBAS;T_FLFUND;T_FLMED;T_FLSUPER;RDPC;RDPCT;RENOCUP;PRENTRAB;RDPC1;RDPC2;RDPC3;RDPC4;RDPC5;RDPC10;R1040;R2040;GINI;THEIL;PIND;PMPOB;PPOB;RIND;RMPOB;RPOB;POPTOT;POP;POPT;POP5A6;POP6A14;POP6A17;POP11A13;POP15A17;POP15M;POP18A20;POP18A24;POP18M;POP25M;POP65M;POPOCUP18M
2018;RM_RIDE;52;Região Metropolitana de Goiânia (GO);0.798;0.82;0.802;0.772;0.753;0.828;0.651;0.735;0.706;0.532;0.104;0.12;0.311;18.4;10.4;12;31.1;17.8;74.22;16.12;8.02;37.15;93.97;98.01;74.57;64.57;75.31;10.52;2.69;2.82;3.37;99.28;89.13;37.41;94.01;71.54;57.5;20.31;8.5;5.61;95.31;97.65;61.74;28.16;975.95;987.62;1497.8;80.23;230.4;448.3;649.8;986.61;2561.67;3498.44;10.31;7.55;0.464;0.36;1.74;2.85;10.54;14.99;48.7;164.19;2564282;2562626;2532341;54383;296672;398717;106813;102045;2075305;119415;330744;1973260;1642516;205640;1335191
2019;RM_RIDE;13;Região Metropolitana de Manaus (AM);0.752;0.778;0.789;0.693;0.784;0.792;0.58;0.682;0.705;0.405;0.123;0.106;0.416;22.9;12.3;10.6;41.6;21.5;71.7;19.68;4.81;41.61;92.01;94.21;71.43;59.31;78.41;10.86;2.55;2.67;3.27;97.26;91.33;38.89;89.82;75.39;64.6;19.84;12.12;8.62;94.64;96.3;65.71;22.98;595.13;605.95;1191.12;81.99;83.64;203.04;332;556.64;1804.43;2601.37;18.15;12.59;0.562;0.572;8.45;17.57;40.05;34.95;73.13;142.27;2547060;2546783;2501306;84731;375122;507580;133940;132457;1921172;156944;374169;1788714;1414544;122496;1041217
2019;RM_RIDE;15;Região Metropolitana de Belém (PA);0.769;0.828;0.768;0.716;0.756;0.774;0.599;0.747;0.682;0.422;0.098;0.112;0.41;22.1;9.8;11.2;41;20.7;74.69;13.89;8.94;41.04;92.97;93.24;66.9;56.63;75.62;10.51;2.83;2.98;3.4;99.18;91.56;39.19;88.8;73.15;59.38;18.09;14.23;9.66;93.97;97.38;58.65;24.97;690.56;696.52;1185.23;74.8;110.16;244.59;390.16;634.74;2071.15;3053.59;17.22;11.68;0.549;0.54;5.09;12.94;31.81;39.18;82.21;150.05;2309481;2309071;2289337;58997;279591;394910;100553;115319;1843898;111472;273050;1728579;1455528;206463;1004395
2019;RM_RIDE;16;Região Metropolitana de Macapá (AP);0.748;0.815;0.751;0.683;0.768;0.742;0.575;0.699;0.632;0.43;0.142;0.159;0.371;23.1;14.2;15.9;37.1;22.4;73.89;26.06;5.02;48.17;74.27;94.52;65.89;62.09;76.81;10.26;4.28;4.58;5.65;96.94;92.21;35.91;89.68;73.19;59.85;18.55;15.8;11.94;94.73;95.95;57.44;27.02;559.94;564.02;1214.48;84.21;108.35;201.17;331.83;587.6;1574.59;2118.03;13.69;10.17;0.51;0.454;3.27;13.61;39.79;31.87;92.07;155.9;624691;624691;620173;22689;97469;131137;33689;33667;452938;34564;92026;419271;327245;31330;241834
2019;RM_RIDE;21;Região Metropolitana de Grande São Luís (MA);0.755;0.761;0.839;0.675;0.805;0.856;0.592;0.663;0.741;0.422;0.129;0.117;0.375;21.7;12.9;11.7;37.5;20.7;70.67;21.02;6.87;41.46;97.32;91.93;81.1;72.23;80.53;10.65;3.51;3.72;4.4;98.91;90.96;33.51;95.08;77.43;64.92;14.79;9.98;7.27;96.03;97.62;72.08;26.46;534.52;544.41;1020.71;76.38;88.32;215.4;351.27;546.77;1475.01;2049.15;13.49;9.71;0.505;0.458;7.25;15.41;36;30.05;70.53;139.04;1454965;1454141;1427728;46034;204847;269930;66817;65082;1128512;78981;186826;1063429;876603;99956;580385
2019;RM_RIDE;22;Região Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);0.759;0.793;0.785;0.702;0.666;0.852;0.576;0.703;0.632;0.43;0.113;0.195;0.388;24.1;11.3;19.5;38.8;23.2;72.59;17.79;10.18;44.18;100;97.56;74.28;68.77;66.6;9.31;9.96;10.5;12.1;99.91;92.44;41.2;91.48;62.11;50.79;16.39;9.48;5.75;97.11;98.56;70.23;31.76;632.06;636.93;1056.98;70.54;110.48;256.69;389.78;624.29;1779.57;2550.35;13.89;9.69;0.516;0.489;5.7;12.97;30.07;34.02;74.63;145.99;1223518;1222358;1212999;34554;152130;204937;51598;52806;973190;62260;140762;920383;779621;124597;514854
2019;RM_RIDE;23;Região Metropolitana de Fortaleza (CE);0.772;0.798;0.788;0.732;0.71;0.83;0.594;0.708;0.663;0.447;0.113;0.159;0.39;23.1;11.3;15.9;39;22.1;72.88;16.51;9.06;41.7;99.14;94.56;75.99;62.29;71.03;9.89;6.26;6.59;7.66;98.79;91.57;33.45;87.65;67.8;54.71;16.31;8.04;5.4;96.08;97.51;70.22;23.22;761.47;768.06;1248.5;74.24;120.28;260.92;409.48;658.42;2358.17;3593.76;18.85;12.37;0.57;0.591;4.98;10.73;29.81;34.64;72.9;154.93;3967659;3964026;3930030;103284;477918;645593;162221;167675;3159515;190877;486319;2991840;2505521;359570;1792730
2019;RM_RIDE;24;Região Metropolitana de Natal (RN);0.776;0.845;0.734;0.752;0.715;0.743;0.584;0.761;0.618;0.424;0.099;0.158;0.436;24.6;9.9;15.8;43.6;23.1;75.67;15.84;9.26;45.99;99.1;95.25;50.87;51.91;71.45;10.32;7.61;7.85;9.03;99.11;89.64;40.99;79.29;70.14;57.66;22.38;15.19;11.65;95.97;97.87;46.8;22.56;861.43;870.91;1372.86;67.99;105.47;270.28;493.14;881.13;2568.89;3612.38;19.23;13.67;0.559;0.593;5.6;13.48;28.66;34.52;78.2;139.47;1537296;1536569;1519844;49768;209750;256643;64958;46893;1195355;71769;165468;1148462;982993;142349;654942
2019;RM_RIDE;25;Região Metropolitana de João Pessoa (PB);0.753;0.817;0.713;0.734;0.663;0.74;0.548;0.731;0.574;0.393;0.105;0.195;0.465;27.2;10.5;19.5;46.5;25.5;74.04;15.86;8.77;44.59;92.37;94.08;56.56;53.03;66.33;9.64;9.13;9.66;11.31;98.28;81.57;33.65;83.02;63.29;52.48;20.16;14.49;10.28;92.56;96.35;46.72;22.05;769.36;779.34;1386.04;71.9;93.21;233.24;390.45;668.82;2466.92;3725.72;22.83;15.11;0.595;0.666;7.21;14.8;33.53;30.33;70.39;139.37;1316241;1315858;1299009;36805;170072;225655;53651;55582;1025735;56889;149842;970152;820309;115438;524227
2019;RM_RIDE;26;Região Metropolitana de Recife (PE);0.782;0.832;0.791;0.728;0.742;0.816;0.592;0.756;0.683;0.402;0.091;0.136;0.448;24.3;9.1;13.6;44.8;22.5;74.9;12.87;9.73;40.63;97.7;91.9;74.51;62.21;74.17;10.35;5.75;6.08;7.07;99.36;89.02;35.14;91.51;70.98;59.45;18.77;13.97;11.45;94.76;96.57;64.55;24.08;742.5;762.77;1321.1;72.72;95.06;237.56;377.34;644.14;2353.33;3565.07;21.44;14.15;0.59;0.622;7.3;13.63;33.77;25.1;63.82;142.59;3999817;3999817;3893531;97067;459849;634834;147332;174984;3233184;198375;475592;3058199;2582607;389016;1632126
2019;RM_RIDE;27;Região Metropolitana de Maceió (AL);0.734;0.82;0.699;0.689;0.625;0.739;0.571;0.736;0.573;0.441;0.102;0.18;0.36;22.2;10.2;18;36;21.4;74.2;15.71;9.99;42.18;93.46;93.21;64.15;44.88;62.49;9.18;9.09;9.6;10.96;99.03;86.18;31.83;79.56;59.54;47.01;14.41;15.17;11.79;94.06;97.52;56.64;17.66;583.84;593.86;1032.15;67.55;113.72;239.46;366.88;585.11;1620.38;2334.2;13.22;9.18;0.504;0.435;4.73;11.46;33.73;31.06;76.83;155.67;1263301;1262976;1241677;34321;156918;215306;55941;58387;1014753;58501;141153;956366;815212;126202;481520
2019;RM_RIDE;28;Região Metropolitana de Aracaju (SE);0.766;0.818;0.738;0.744;0.749;0.732;0.577;0.735;0.647;0.403;0.102;0.123;0.459;24.8;10.2;12.3;45.9;22.8;74.06;15.01;7.18;40.81;97;90.65;56.47;48.55;74.93;10.69;4.69;4.94;5.87;99.41;91.86;37.73;86.03;72.59;62.1;21.19;19.21;12.26;96.09;98.06;49.58;20.64;818.04;829.42;1319.66;69.75;103.45;244.32;406.8;722.71;2604.64;3790.89;21.8;14.98;0.587;0.631;5.46;12.83;32.28;32.9;73.95;146.14;961120;960806;947619;26416;123613;165614;43788;42001;751576;51950;123680;709574;585894;69013;414821
2019;RM_RIDE;29;Região Metropolitana de Salvador (BA);0.782;0.801;0.786;0.76;0.785;0.786;0.603;0.702;0.7;0.446;0.123;0.109;0.413;22.9;12.3;10.9;41.3;21.5;73.04;18.66;9.43;37.74;100;97.19;61.51;55.75;78.51;11.05;3.3;3.44;3.94;99.69;92.11;42.01;86.59;77.26;66.98;20.79;16.08;11;96.79;97.58;58.83;27.84;908.22;920.54;1395.59;73.9;121.64;294.92;490.45;801.81;2833.14;4259.71;20.45;13.6;0.577;0.608;4.47;10.17;25.11;28.34;70.75;143.23;3927730;3924037;3871534;88306;431683;592033;124496;160350;3221722;180490;410695;3061371;2650676;370237;1883508
2019;RM_RIDE;31;Região Metropolitana de Belo Horizonte (MG);0.816;0.88;0.807;0.765;0.734;0.846;0.663;0.813;0.718;0.5;0.076;0.11;0.346;18.7;7.6;11;34.6;17.7;77.81;10.78;9.46;41.47;99.61;98.3;76.72;63.58;73.38;10.39;2.72;2.87;3.29;99.72;92.02;30.43;92.64;70.13;57.39;19.14;6.99;3.66;97.02;98.88;71.3;20;934.82;944.8;1432.28;75.54;187.94;381.78;582.75;883.06;2640.43;3833.72;13.46;9.27;0.51;0.455;2.83;4.88;15.4;25.36;60.34;157.54;5353665;5352012;5295438;142346;621550;841216;195431;219665;4290565;230126;587840;4070900;3483059;506268;2631420
2019;RM_RIDE;32;Região Metropolitana de Grande Vitória (ES);0.822;0.931;0.767;0.778;0.743;0.78;0.661;0.876;0.683;0.482;0.059;0.109;0.381;19.6;5.9;10.9;38.1;18.3;80.85;7.07;7.63;41.59;98.13;94.54;59.53;59.8;74.29;10.7;2.89;3.02;3.45;99.2;87.2;32.25;88.37;71.88;60.08;22.35;13.45;7.97;95.89;98.13;54.12;22.01;1016.04;1022.9;1597.48;76.41;168.87;358.54;561.61;914.61;3070.58;4499.98;17.06;11.64;0.552;0.548;2.66;6.09;17.88;28.1;71.64;157.04;1979337;1979132;1965858;62884;256464;334188;82195;77723;1548870;87488;215454;1471146;1255691;150969;959166
2019;RM_RIDE;33;Região Metropolitana de Rio de Janeiro (RJ);0.835;0.918;0.793;0.799;0.788;0.796;0.664;0.861;0.714;0.476;0.062;0.1;0.404;20.5;6.2;10;40.4;18.9;80.08;8.46;12.86;42.74;94.91;91.3;71.58;60.42;78.82;11.11;1.72;1.8;1.99;99.49;91.01;38.31;91.47;76.91;63.51;24.13;13.37;11.04;96.62;97.49;65.84;25.23;1155.21;1176.39;1819.97;70.25;161.48;383.34;627.11;1061.51;3514.88;5124.37;18.81;12.9;0.564;0.572;3.62;6.62;17.3;18.47;59.01;144.46;12644352;12636325;12408894;255445;1314975;1795136;451996;480160;10484989;559246;1316186;10004829;8688642;1626497;5629590
2019;RM_RIDE;35;Região Metropolitana de São Paulo (SP);0.869;0.937;0.862;0.813;0.793;0.898;0.707;0.885;0.778;0.514;0.055;0.098;0.368;18.6;5.5;9.8;36.8;17.4;81.22;7.87;9.42;41.16;98.86;96.98;83.36;80.03;79.28;11.02;1.98;2.07;2.37;99.6;88.88;29.75;96.65;76.39;63.28;24.48;5.04;3.59;96.18;97.74;72.04;24.47;1260.37;1272.94;2030.74;79.18;197.54;428.45;675.18;1099.26;3899.8;5859.26;18.72;12.46;0.567;0.572;2.27;4.16;14.12;22.12;64.19;159.92;21733634;21722758;21508267;542366;2614633;3501490;871079;886856;17444932;1021812;2367429;16558075;14190645;2048355;10653716
2019;RM_RIDE;41;Região Metropolitana de Curitiba (PR);0.842;0.903;0.82;0.806;0.773;0.845;0.7;0.845;0.734;0.553;0.064;0.105;0.314;16.9;6.4;10.5;31.4;16.1;79.17;8.23;9.7;41.34;96.26;97.22;73.65;70.81;77.28;10.91;1.98;2.09;2.36;99.43;86.39;35.04;91.76;74.76;61.83;24.64;5.45;3.41;94.53;96.92;63.06;28.62;1208.74;1219.85;1915.43;80.22;242.13;502.17;743.28;1142.53;3408.39;4903.14;13.18;9.16;0.506;0.441;1.42;2.75;9.9;14.1;62.5;162.16;3600073;3600073;3567269;79684;436727;585610;160788;148882;2896226;168173;407482;2747343;2339860;349189;1819329
2019;RM_RIDE;42;Região Metropolitana de Florianópolis (SC);0.865;0.911;0.853;0.834;0.832;0.864;0.738;0.854;0.785;0.6;0.063;0.08;0.281;14.7;6.3;8;28.1;14.1;79.67;9.51;9.22;34.85;94.3;97.05;81.74;72.42;83.21;11.71;1.04;1.09;1.26;99.1;94.43;45.2;96.08;81.18;67.91;30.47;9.89;5.36;96.53;96.87;74.64;39.38;1436.47;1447.77;2005.96;74.6;330.18;647.81;946.07;1479.42;3770.87;5239.77;10.72;7.71;0.47;0.382;1.49;1.9;4.99;17.68;36.97;140.77;1045914;1045914;1037750;21248;107036;148130;35515;41094;872076;44807;113089;830982;717892;96439;557363
2019;RM_RIDE;43;Região Metropolitana de Porto Alegre (RS);0.814;0.888;0.752;0.807;0.753;0.751;0.674;0.825;0.685;0.541;0.071;0.089;0.33;17.2;7.1;8.9;33;16.3;78.29;10.11;11.61;42.05;92.82;91.6;65.04;50.78;75.29;10.81;1.75;1.81;2.01;99.47;90.96;34.79;87.21;73.45;59.59;20.36;15.25;11.06;96.69;98.73;60.31;24.19;1211.2;1226.5;1763.64;72.78;237.88;510.79;732.51;1143.06;3467.4;4971.43;13.28;9.26;0.51;0.448;2.32;3.29;9.82;20.8;48.02;150.32;4279564;4278079;4224704;106770;467271;620251;145638;152980;3509503;179131;449483;3356523;2907040;496813;2130821
2019;RM_RIDE;51;Região Metropolitana de Vale do Rio Cuiabá (MT);0.802;0.826;0.818;0.763;0.775;0.84;0.649;0.735;0.721;0.517;0.11;0.119;0.323;19;11;11.9;32.3;18.4;74.53;18.08;7.16;45.6;93;97.59;77.55;67.86;77.47;10.7;3.73;3.91;4.55;99.39;94.71;32.94;96.64;73.21;60.76;23.55;7.95;6.76;97.71;98.11;74.75;26.24;924.43;929;1509.82;79.87;195.48;368.21;549.32;852.15;2637.52;3869.49;13.73;9.36;0.518;0.473;1.93;4.8;13.64;23.79;71.32;155.89;929055;928859;924289;29686;134412;170052;43872;35639;704632;48691;121547;668993;547445;66527;452350
2019;RM_RIDE;52;Região Metropolitana de Goiânia (GO);0.795;0.823;0.805;0.757;0.746;0.836;0.652;0.739;0.703;0.534;0.102;0.127;0.295;17.9;10.2;12.7;29.5;17.5;74.4;15.69;7.74;38.22;86.67;98.45;78.75;70.45;74.6;10.48;3.19;3.3;3.69;99.31;85.69;33.57;91.34;71.1;56.74;20.99;6.51;5.42;94.83;97.94;65.15;25.24;887.93;897.4;1393.8;80;207.98;406.76;619.39;934.31;2294.67;3144.54;10.23;7.47;0.458;0.357;1.98;3.75;13.07;22.45;68.36;165.77;2606458;2605941;2578449;71258;308400;415078;117492;106678;2087542;140105;342334;1980863;1638529;201759;1322481
2020;RM_RIDE;13;Região Metropolitana de Manaus (AM);0.748;0.751;0.808;0.691;0.81;0.807;0.591;0.654;0.732;0.431;0.129;0.094;0.376;21;12.9;9.4;37.6;20;70.05;23.14;4.71;43.32;86.55;95.62;72.5;68.02;80.96;11.08;2.26;2.41;2.83;97.99;94.16;34.3;92.88;78.04;66.64;19.98;11.76;7.52;96.09;96.81;66.18;21.61;590.1;603.8;1265.1;79.91;101.34;233.23;368.61;571.9;1686.19;2528.3;15.11;10.08;0.524;0.47;6.13;13.22;33.94;32.74;72.27;146.48;2589809;2589239;2530488;98602;400591;543370;129781;142778;1929036;150309;351912;1786257;1434345;122049;963339
2020;RM_RIDE;15;Região Metropolitana de Belém (PA);0.765;0.803;0.774;0.72;0.763;0.779;0.615;0.721;0.692;0.466;0.102;0.106;0.353;19.6;10.2;10.6;35.3;18.7;73.15;16.32;9.33;41.52;93.18;93.93;68.74;55.68;76.3;10.65;2.79;2.94;3.29;100;89.33;42.92;90.38;73.7;61.62;18.75;12.54;7.76;96.15;98.35;57.58;26.96;706.97;717.11;1283.62;73.97;142.7;282.78;434.93;656.31;2026.93;2924.67;13.75;9.53;0.512;0.447;3.28;7.41;24.68;25.05;71.14;161.68;2325927;2324510;2291635;54683;296755;399726;105143;102970;1860477;113904;273714;1757506;1483792;216950;945992
2020;RM_RIDE;16;Região Metropolitana de Macapá (AP);0.733;0.788;0.737;0.678;0.76;0.726;0.569;0.671;0.635;0.433;0.148;0.139;0.361;22.3;14.8;13.9;36.1;21.6;72.26;31.17;5.36;48.08;71.08;93.63;69.42;56.32;75.95;10.5;3.98;4.29;5.21;99.33;87.93;37.56;88.73;72.43;60.66;19.51;14.27;12.12;95.63;96.99;61.48;26.7;543;547.77;1251.51;80.33;100.11;217.94;340.83;567.47;1494.48;2005.56;12.61;9.4;0.499;0.446;5.94;14.43;37.38;39;77.98;152.77;635998;635998;630455;29085;101829;135456;33311;33626;463596;35307;92787;429969;337182;34113;221211
2020;RM_RIDE;21;Região Metropolitana de Grande São Luís (MA);0.741;0.733;0.828;0.671;0.831;0.827;0.591;0.634;0.745;0.437;0.135;0.1;0.349;20.3;13.5;10;34.9;19.5;68.98;24.32;7.2;43;95.44;83.28;79.08;73.15;83.12;10.97;2.74;2.84;3.37;99.56;91.2;39.37;94.5;80.75;68.6;14.89;11.42;10.83;96.81;98.22;70.32;29.44;520.38;533.02;1012.55;73.51;101.98;233.17;348.79;524.26;1392.54;1978.86;11.81;8.31;0.485;0.401;6.33;13.71;34.99;29.78;71.89;151.34;1465378;1465100;1430374;42304;208893;279317;76810;70423;1130293;73780;182725;1059869;877143;105522;552982
2020;RM_RIDE;22;Região Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);0.749;0.765;0.804;0.682;0.697;0.864;0.586;0.673;0.659;0.453;0.12;0.18;0.336;21.7;12;18;33.6;21.2;70.92;20.88;9.41;42.62;100;93.96;80.85;70.64;69.68;9.68;8.43;8.86;10.37;100;92.14;42.65;93.07;65.15;54.05;17.1;8.65;7.75;96.97;96.43;77.21;31.6;556.49;560.79;1018.77;64.84;115.37;252.93;376.58;588.68;1442.11;2009.36;10.91;7.83;0.471;0.403;4.86;11.03;30.62;32.94;72.8;153.08;1228286;1227290;1217880;37576;152079;212942;54002;60862;976828;57443;148592;915966;767373;115595;434131
2020;RM_RIDE;23;Região Metropolitana de Fortaleza (CE);0.776;0.771;0.82;0.74;0.749;0.858;0.599;0.68;0.705;0.449;0.118;0.14;0.393;22.8;11.8;14;39.3;21.7;71.25;19.24;9.05;41.09;96.88;96.03;79.24;71.14;74.86;10.45;5.25;5.47;6.28;98.53;94.96;35.74;92.49;71.69;60.06;20.69;5.69;4.07;96.86;96.06;75.69;26.96;798.25;813.24;1391.99;71.26;122.66;278.53;450;698.81;2443.81;3621.5;18.05;12.18;0.559;0.554;4.21;9.86;26.79;18.67;67.25;151.32;3998066;3992698;3919106;101403;469561;642296;162939;172735;3195366;189998;459785;3022631;2562846;361649;1629931
2020;RM_RIDE;24;Região Metropolitana de Natal (RN);0.78;0.819;0.771;0.751;0.742;0.786;0.607;0.729;0.668;0.46;0.11;0.134;0.388;22.2;11;13.4;38.8;21.1;74.15;18.54;9.85;47.4;93.02;95.99;69.94;55.64;74.16;10.78;6.35;6.52;7.28;98.61;95.2;40.43;84.47;72.51;62.97;25.51;10.68;7.39;97.23;97.96;67.56;24.2;858.5;869.02;1505.65;69.06;135.31;313.29;509.49;858.2;2479.93;3462.98;15.44;11.06;0.532;0.508;3.23;8.74;23.58;25.6;77.31;151.55;1553218;1552174;1533372;46773;215699;268565;72921;52865;1206648;67043;158879;1153783;994903;152939;610103
2020;RM_RIDE;25;Região Metropolitana de João Pessoa (PB);0.743;0.792;0.723;0.716;0.693;0.739;0.558;0.703;0.595;0.416;0.112;0.177;0.419;24.8;11.2;17.7;41.9;23.6;72.54;18.37;9.1;48.46;81.63;92.9;73.03;48.03;69.3;9.9;8.44;8.87;10.45;97.49;91.72;37.2;87.64;65.94;53.55;21.02;12.49;8.17;94.57;96.04;64.23;21.73;688.44;701.87;1449.7;67.13;110.54;242.7;367.59;598.35;2162.82;3235.43;18.32;12.25;0.566;0.566;5.72;11.87;32.75;25.11;69.56;151.49;1328308;1327689;1302283;37924;174852;232250;54922;57397;1015562;58196;148438;958164;809726;120821;423131
2020;RM_RIDE;26;Região Metropolitana de Recife (PE);0.775;0.809;0.811;0.709;0.77;0.832;0.609;0.731;0.725;0.427;0.097;0.106;0.398;21.4;9.7;10.6;39.8;20;73.52;15.13;9.48;42.05;95.17;95.37;73.04;69.21;77.04;10.73;3.76;3.98;4.59;98.74;93.3;35.86;90.87;74.52;62.14;20.44;10.66;5.09;96.52;96.36;65.49;25.48;660.3;678.81;1303.18;71.61;102.35;241.16;370.3;608.86;1978.17;2895.76;16.86;11.52;0.549;0.512;4.99;13.97;33.01;17.69;76.44;149.62;4023729;4023729;3913971;102093;458361;633901;138993;175539;3213966;209031;467536;3038427;2570890;381407;1459140
2020;RM_RIDE;27;Região Metropolitana de Maceió (AL);0.724;0.795;0.685;0.697;0.655;0.701;0.561;0.708;0.564;0.443;0.109;0.176;0.365;22.5;10.9;17.6;36.5;21.7;72.72;18.03;9.13;48.49;85.72;93.5;54.47;46.52;65.51;9.59;8.43;8.97;10.38;98.84;81.25;32.65;79.26;63.24;51.22;16.9;15.17;8.83;93.29;97.98;48.78;13.76;610.5;619.87;1151.62;61.8;125.5;252.66;355.16;527.63;1779.98;2688.13;14.22;9.41;0.525;0.473;3.64;9.56;29.64;25.27;73.68;158.66;1271241;1271016;1251810;39170;183885;251788;68471;67902;972121;56048;128266;904218;775951;116035;415625
2020;RM_RIDE;28;Região Metropolitana de Aracaju (SE);0.765;0.792;0.769;0.736;0.772;0.767;0.6;0.708;0.678;0.451;0.106;0.118;0.387;21.5;10.6;11.8;38.7;20.4;72.54;17.41;7.34;38.24;92.17;95.62;67.63;51.48;77.15;10.95;3.74;3.84;4.53;98.6;94.22;40.42;87.2;74.91;64.54;22.62;15.97;9.33;96.44;97.84;59.51;26.15;781.38;784.39;1387.61;67.65;140.15;287.32;436.18;728.82;2291.49;3369.9;15.77;10.72;0.538;0.515;3.16;8.6;24.99;44.35;82.67;158.89;972637;972637;968896;29284;119243;160905;39830;41662;775027;56639;133589;733365;599775;71432;370131
2020;RM_RIDE;29;Região Metropolitana de Salvador (BA);0.772;0.773;0.786;0.756;0.802;0.778;0.583;0.673;0.703;0.418;0.13;0.106;0.447;24.5;13;10.6;44.7;22.8;71.39;21.76;10.14;39.95;91.32;90.11;71.4;58.49;80.18;11.22;3.1;3.26;3.73;98.9;98.46;46.22;96.06;77.89;68.23;22.38;12.48;8.96;98.52;96.77;70.42;28.81;883.03;927.5;1672.09;75.35;85.69;277.15;470.03;793.41;2794.78;4188.85;23.09;15.41;0.594;0.639;8.2;14.78;27.48;13.16;57;123.07;3956088;3951985;3762483;103206;441651;606468;169203;164816;3228130;148621;385181;3063313;2678131;401307;1572127
2020;RM_RIDE;31;Região Metropolitana de Belo Horizonte (MG);0.809;0.858;0.811;0.76;0.751;0.843;0.667;0.789;0.731;0.515;0.081;0.099;0.323;17.5;8.1;9.9;32.3;16.8;76.46;12.5;9.85;41.84;93.86;97.89;79;66.32;75.1;10.59;2.35;2.45;2.82;99.62;91.27;27.39;94.26;71.86;59.94;20.46;5.78;3.21;96.99;99.1;72.46;18.65;903.88;915.57;1460.4;71.2;195.33;388.35;576.28;851.46;2504.28;3617.64;12.4;8.58;0.494;0.415;2.37;4.71;13.94;21.39;64.95;156.1;5392522;5391400;5322534;148930;591079;804847;197385;213767;4333151;245913;596922;4119383;3522461;531403;2370680
2020;RM_RIDE;32;Região Metropolitana de Grande Vitória (ES);0.817;0.912;0.785;0.762;0.751;0.803;0.653;0.855;0.7;0.466;0.062;0.108;0.388;20;6.2;10.8;38.8;18.6;79.71;8.23;8.15;40.99;89.91;95.86;68.94;66.31;75.14;10.83;2.54;2.58;2.87;99.28;89.5;36.78;89.76;72.8;61.69;23.5;10.71;7.31;96.4;98.51;61.48;26.25;914.77;935.83;1591.15;75.18;150.76;352.7;543.02;872.51;2655.86;3724.06;14.79;10.55;0.526;0.48;4.28;6.98;18.5;19.16;52.17;142.83;2006486;2005729;1960600;56491;247183;324224;78494;77041;1586575;88307;208287;1509533;1301246;163438;865137
2020;RM_RIDE;33;Região Metropolitana de Rio de Janeiro (RJ);0.826;0.898;0.799;0.786;0.805;0.796;0.658;0.839;0.729;0.465;0.066;0.088;0.409;20.4;6.6;8.8;40.9;18.8;78.89;9.89;13.27;43.39;85.4;95.54;76.4;61.11;80.49;11.31;1.36;1.43;1.55;99.41;95.39;41.35;94.08;78.48;65.77;24.89;12.37;9.07;97.83;97.14;71.48;25.72;1063.03;1100.6;1899.45;69.9;141.75;361.79;581.62;971.56;3258.3;4695.37;18.65;12.94;0.565;0.547;4.84;8.51;18.95;12.87;53.73;135.16;12705072;12698957;12265463;284494;1330474;1819210;450340;488735;10545999;546976;1298183;10057263;8759080;1685541;4965069
2020;RM_RIDE;35;Região Metropolitana de São Paulo (SP);0.859;0.918;0.86;0.803;0.809;0.887;0.689;0.863;0.779;0.487;0.06;0.094;0.394;19.8;6;9.4;39.4;18.3;80.09;9.24;9.8;42.51;92.67;98.1;82.82;81.12;80.89;11.25;1.87;1.96;2.23;99.1;87.58;28.1;97.26;78.33;66.19;26.77;5.27;2.8;95.77;98.04;70.13;22.55;1186.32;1208.65;2164.97;80.2;178.69;393.78;630.77;1026.92;3700.38;5500.74;19.22;12.93;0.57;0.568;3.03;5.64;16.21;15.64;60.5;154.79;21892787;21887150;21482775;572053;2561940;3431212;818707;869272;17507441;958458;2250248;16638168;14387919;2145292;9607952
2020;RM_RIDE;41;Região Metropolitana de Curitiba (PR);0.835;0.883;0.84;0.784;0.782;0.87;0.689;0.824;0.749;0.53;0.067;0.108;0.324;17.4;6.7;10.8;32.4;16.6;77.96;9.56;9.59;41.57;91.36;96.07;85.15;75.52;78.17;10.99;2.17;2.26;2.59;99.47;93.75;35.86;93.86;75.53;63.31;25.81;5.1;3.82;97.18;95.07;76.83;29.37;1052.65;1079.63;1829.7;80.7;213.78;459.97;700.09;1063.49;2823.64;3972.55;11.79;8.38;0.483;0.382;2.72;3.97;11.04;1.99;34;142.39;3638553;3638553;3547597;108396;446996;585812;148138;138815;2919061;159524;399872;2780246;2380373;348932;1686566
