ANO;AGREGACAO;CODIGO;NOME;IDHM;IDHM_L;IDHM_E;IDHM_R;I_ESCOLARIDADE;I_FREQ_PROP;IDHMAD;IDHMAD_L;IDHMAD_E;IDHMAD_R;ATK_ESPVIDA;ATK_ANOSEST;ATK_RDPC;IDHMAD_PERDA;IDHMAD_L_PERDA;IDHMAD_E_PERDA;IDHMAD_R_PERDA;IDHMAD_COEF;ESPVIDA;MORT1;T_ENV;RAZDEP;T_FREQ5A6;T_FUND11A13;T_FUND15A17;T_MED18A20;T_FUND18M;ANOSEST;T_ANALF15M;T_ANALF18M;T_ANALF25M;T_FREQ6A14;T_FREQ15A17;T_FREQ18A24;T_FUND18A24;T_FUND25M;T_MED25M;T_SUPER25M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FLBAS;T_FLFUND;T_FLMED;T_FLSUPER;RDPC;RDPCT;RENOCUP;PRENTRAB;RDPC1;RDPC2;RDPC3;RDPC4;RDPC5;RDPC10;R1040;R2040;GINI;THEIL;PIND;PMPOB;PPOB;RIND;RMPOB;RPOB;POPTOT;POP;POPT;POP5A6;POP6A14;POP6A17;POP11A13;POP15A17;POP15M;POP18A20;POP18A24;POP18M;POP25M;POP65M;POPOCUP18M
2015;UF;50;Mato Grosso do Sul;0.74;0.837;0.667;0.726;0.575;0.719;0.597;0.757;0.539;0.522;0.095;0.192;0.281;19.3;9.5;19.2;28.1;18.9;75.22;14.56;7.5;45.84;96.65;90.08;56.89;44.05;57.5;8.5;6.85;7.22;8.56;98.64;77.64;31.21;77.39;53.31;39.36;13.03;16.27;11.93;91.47;96.78;44.05;19.8;732.94;738.86;1265.37;79.42;182.73;351.25;511.95;758.22;1855.21;2561.39;9.59;6.95;0.449;0.341;1.29;4.56;17.3;14.65;82.75;169.27;2.587.251;2.586.681;2.565.961;79.391;362.656;494.056;127.202;131.399;1.968.105;134.177;319.361;1.836.705;1.517.343;194.064;1.178.873
2015;UF;51;Mato Grosso;0.77;0.816;0.767;0.729;0.67;0.82;0.616;0.73;0.615;0.52;0.106;0.198;0.287;20;10.6;19.8;28.7;19.7;73.95;17.42;6.17;45.62;95.34;92.68;82.07;58.02;66.97;8.74;6.41;6.81;8.13;98.38;83.59;32.35;90.01;62.15;42.93;11.87;8.18;6.24;90.84;92.15;64.55;21.08;746.52;753.18;1329.84;81.82;185.85;359.35;531.55;786.31;1869.52;2545.58;9.34;6.86;0.443;0.337;1.95;4.87;16.22;19.23;75.72;166.1;3.263.522;3.263.522;3.234.650;101.310;491.576;647.986;154.139;156.409;2.442.412;172.955;395.613;2.286.002;1.890.389;201.277;1.482.974
2015;UF;52;Goias;0.755;0.815;0.722;0.731;0.641;0.767;0.613;0.734;0.595;0.528;0.099;0.176;0.278;18.8;9.9;17.6;27.8;18.4;73.92;15.44;6.88;41.87;89.6;92.64;69.68;54.72;64.05;9.01;6.22;6.62;7.81;98.5;86.13;30.82;85;59.95;43.82;12.88;11.55;7.64;93.63;96.09;57.27;21.33;755.14;761.8;1315.02;81.46;184.63;355.33;522.05;762.95;1949.54;2705.87;10.02;7.22;0.456;0.352;1.46;4.62;16.3;17.05;83.83;164.7;6.625.151;6.624.606;6.566.700;195.816;899.159;1.239.727;295.680;340.567;5.125.762;320.395;783.751;4.785.194;4.001.443;455.765;3.075.303
2015;UF;53;Distrito Federal;0.837;0.879;0.789;0.847;0.806;0.781;0.662;0.815;0.691;0.514;0.073;0.124;0.393;21;7.3;12.4;39.3;19.7;77.75;10.8;6.21;38.09;91.3;92.88;68.6;59.71;80.62;11.19;2.77;2.93;3.38;98.6;88.55;41.97;91.43;78.46;64.96;29.69;13.07;8.56;92.49;94.69;56.43;30.14;1553.68;1571.82;2578.68;79.03;204.12;438.47;759.99;1505.97;4851.11;6855.15;21.34;15.1;0.58;0.615;1.72;4.25;13.42;14.9;71.41;163.24;2.848.633;2.840.737;2.807.960;74.083;373.488;504.409;128.016;130.920;2.239.795;153.828;351.806;2.108.875;1.757.068;176.938;1.350.173
2016;UF;11;Rondonia;0.715;0.772;0.691;0.686;0.605;0.739;0.556;0.679;0.54;0.469;0.12;0.218;0.316;22.2;12;21.8;31.6;21.8;71.3;20.12;5.33;44.77;92.16;88.48;66.76;48.27;60.48;8.1;6.27;6.7;7.99;98.61;84.29;28.97;84.95;54.9;39.03;10.56;16.11;12.26;93.74;97.64;53.07;16.41;572.81;581.1;1093.25;79.04;123.61;258.33;403.51;605.81;1472.02;2051.78;10.74;7.71;0.465;0.377;4.03;10.18;29.82;24.74;75.98;155.3;1.707.684;1.707.229;1.682.862;58.635;260.586;349.504;92.950;88.917;1.270.625;91.266;219.348;1.181.707;962.359;91.078;702.780
2016;UF;12;Acre;0.723;0.815;0.704;0.66;0.635;0.742;0.526;0.729;0.508;0.393;0.105;0.278;0.404;27.2;10.5;27.8;40.4;26.2;73.89;17.07;4.97;54.03;90.53;85.87;69.28;51.19;63.48;7.98;12.48;13.9;17.4;97.57;84.25;34.82;84.92;57.33;42.02;12.56;16.68;14.56;91.31;95.06;56.87;18.76;485.71;490.67;1105.06;77.25;69.11;159.45;269.35;458.37;1466.81;2166.13;18.95;12.84;0.564;0.573;9.37;25.42;47.12;42.55;81.66;131.96;828.436;828.222;819.849;30.406;157.801;220.566;55.548;62.764;579.007;52.530;115.034;516.242;401.207;41.152;280.297
2016;UF;13;Amazonas;0.711;0.781;0.705;0.654;0.681;0.717;0.529;0.69;0.563;0.382;0.116;0.202;0.416;25.6;11.6;20.2;41.6;24.5;71.85;18.34;4.44;53.59;88.87;87.19;63.31;47.4;68.1;9.11;6.57;7.09;8.63;97.82;88.42;33.95;83.38;64.01;50.86;12.99;17.47;14.73;93.72;96.41;55.53;15.47;467.19;471.09;1055.32;80.44;74.39;160.98;256.67;430.34;1403.06;2098.96;17.83;11.92;0.558;0.552;8.63;25.19;49.94;44.93;85.69;139.84;3.798.072;3.797.253;3.765.820;135.903;685.385;914.720;243.958;229.334;2.641.371;231.095;508.652;2.412.037;1.903.384;168.444;1.345.277
2016;UF;14;Roraima;0.752;0.774;0.771;0.714;0.738;0.788;0.573;0.691;0.61;0.446;0.107;0.209;0.376;23.9;10.7;20.9;37.6;23.1;71.41;17.32;4.55;48.36;94.69;94.13;67.72;58.49;73.81;9.75;6.81;7.42;9.11;99.38;89.55;34.04;87.4;70.08;58.06;17.19;11.41;7.85;95.68;98.29;60.23;21.51;679.72;687.44;1388.22;84.58;115.55;246.79;391.34;658.33;1988.43;2851.02;15.74;10.98;0.537;0.511;4.1;11.85;31.12;27.49;83.38;151.66;467.919;467.850;462.597;16.910;76.385;105.349;25.596;28.963;336.670;29.340;66.410;307.706;241.295;21.267;193.142
2016;UF;15;Para;0.687;0.784;0.641;0.646;0.582;0.672;0.528;0.698;0.513;0.412;0.11;0.199;0.363;23.1;11;19.9;36.3;22.4;72.03;16.67;5.92;49.4;95.37;86.5;51.92;34.96;58.23;8.1;8.53;9.15;11.05;99.11;86.81;32.37;76.34;53.62;38.12;8.16;22.06;17.17;93.97;96.91;46;10.65;445.31;447.97;907.17;76.71;82.25;175.34;280.5;457.49;1229.98;1761.74;13.68;9.55;0.51;0.465;6.96;21.9;46.46;41.79;86.34;143.35;8.293.480;8.289.782;8.240.618;287.532;1.393.155;1.887.282;459.978;494.126;6.041.786;505.281;1.126.269;5.547.659;4.421.390;490.763;3.106.553
2016;UF;16;Amapa;0.733;0.815;0.709;0.682;0.73;0.699;0.548;0.708;0.588;0.396;0.131;0.17;0.419;25.2;13.1;17;41.9;24;73.92;23.44;3.57;50.15;87.94;85.55;59.83;46.21;72.99;9.89;4.87;5.36;6.32;98.23;88.22;37.99;84.47;69.8;56.75;17.44;20.1;17.66;90.97;93.76;52.46;19.57;557.38;566.76;1316.87;84.77;80.49;186.18;308.15;541.1;1686.6;2354.65;17.66;12.65;0.554;0.549;7.49;20.42;42.36;33.98;81.41;139.52;788.892;788.494;775.448;32.375;138.948;193.842;41.995;54.894;553.584;46.432;108.500;498.690;390.190;28.168;282.009
2016;UF;17;Tocantins;0.734;0.805;0.723;0.679;0.628;0.775;0.56;0.72;0.536;0.455;0.106;0.258;0.33;23.7;10.6;25.8;33;23.1;73.29;15.91;7.08;49.06;94.07;94.89;72.26;48.58;62.75;8.28;9.74;10.52;12.77;99.71;86.5;31.94;86.31;57.41;44.57;12.02;10.95;7.11;95.49;97.51;61.59;16.85;546.78;552.02;1074.66;78.18;107.4;231.39;360.82;562.72;1472.35;2055.48;12.13;8.69;0.489;0.423;4.49;13.01;33.7;33.91;81.88;149.69;1.507.623;1.507.124;1.492.827;45.954;248.429;341.158;81.501;92.729;1.118.196;80.817;189.451;1.025.466;836.015;106.755;595.780
2016;UF;21;Maranhao;0.68;0.759;0.673;0.615;0.546;0.747;0.497;0.661;0.483;0.384;0.129;0.282;0.375;26.9;12.9;28.2;37.5;26.2;70.54;21.48;7.23;55.34;97.98;90.3;64.59;46.06;54.59;7.25;15.72;17.05;20.52;98.93;88.05;25.63;80.27;48.56;35.04;6.9;16.22;12.23;95.5;97.07;57.61;10.94;367.42;371.34;768.2;69.68;56.39;143.94;239.83;377.17;1021.63;1457.08;14.55;10.2;0.517;0.489;12.9;28.75;53.4;41;75.54;130.45;6.921.259;6.919.851;6.846.743;265.331;1.208.380;1.623.978;412.517;415.597;4.956.208;379.821;863.460;4.540.611;3.677.151;500.712;2.296.259
2016;UF;22;Piaui;0.685;0.766;0.642;0.655;0.513;0.719;0.506;0.677;0.469;0.409;0.116;0.269;0.376;26.1;11.6;26.9;37.6;25.4;70.94;19.25;8.51;48.81;99.68;89.49;59.64;38.68;51.28;7.34;17.03;18.28;21.58;98.84;88.88;31.53;74.62;46.4;32.74;10.33;20.44;16.41;94.91;97.11;53.37;14.64;469.93;472.43;855.25;67.07;75.43;174.71;289.93;481.98;1328.3;1933.45;15.46;10.62;0.528;0.508;9.28;22.82;44.63;46.92;82.12;136.79;3.246.228;3.244.782;3.227.657;100.609;490.027;664.987;163.239;174.960;2.457.602;176.308;394.555;2.282.642;1.888.086;276.173;1.191.254
2016;UF;23;Ceara;0.722;0.812;0.708;0.656;0.585;0.779;0.533;0.732;0.516;0.401;0.098;0.271;0.389;26.2;9.8;27.1;38.9;25.3;73.72;14.48;8.64;46.66;98.01;93.45;68.16;51.93;58.53;7.65;14.19;15.16;17.98;98.81;84.32;25.4;83.36;53.09;37.11;8.7;11.97;8.47;93.8;97.04;59.22;14.42;473.32;478.29;886.61;69.24;70.42;176.88;285.97;453.46;1338.83;2073.36;16.77;10.83;0.543;0.539;9.98;21.93;45.11;40.49;76.06;136.65;8.959.457;8.950.696;8.857.702;265.613;1.280.998;1.776.754;422.357;495.756;6.882.697;495.120;1.148.133;6.386.941;5.238.807;773.700;3.297.720
2016;UF;24;Rio Grande do Norte;0.732;0.844;0.676;0.687;0.576;0.732;0.554;0.766;0.521;0.427;0.093;0.229;0.379;24.3;9.3;22.9;37.9;23.4;75.62;14.74;8.6;45.2;98.6;89.07;57.66;47.27;57.64;8.26;14.1;14.98;17.57;98.34;84.5;30.58;79.07;53.53;41.22;11.55;15.76;11.1;93.09;97.17;50.72;17.48;573.92;577.86;1051.27;68.63;91.52;216.05;341.44;524.22;1702.47;2533.99;16.48;11.07;0.543;0.539;7.1;16.44;37.27;39.28;78.95;145.65;3.422.843;3.420.752;3.397.472;100.759;478.309;655.212;169.693;176.902;2.651.803;162.113;398.583;2.474.900;2.076.317;294.444;1.278.107
2016;UF;25;Paraiba;0.704;0.802;0.657;0.663;0.53;0.732;0.526;0.719;0.485;0.418;0.104;0.262;0.369;25.3;10.4;26.2;36.9;24.5;73.09;16.26;9.05;48.73;97.17;90.94;56.51;48.33;53.01;7.63;15.2;16.36;19.42;98.79;84.73;31.67;75.32;48.4;36.45;10.84;18.26;11.97;93.77;97.41;48.16;18.24;495.42;496.69;916.58;65.71;89.75;187.12;302.3;486.83;1404.45;2082.35;15.04;10.15;0.527;0.498;6.51;18.56;42.93;47.04;85.29;145.21;3.932.871;3.928.566;3.918.505;125.629;566.018;786.486;207.209;220.467;3.000.347;206.122;476.155;2.779.880;2.303.724;356.075;1.390.211
2016;UF;26;Pernambuco;0.724;0.813;0.69;0.677;0.586;0.748;0.537;0.741;0.52;0.402;0.089;0.247;0.406;25.9;8.9;24.7;40.6;24.7;73.78;12.72;8.69;44.55;98.98;89.15;63.35;47.83;58.58;8.13;12.51;13.36;15.57;98.99;84.48;27.88;80.33;54.35;41.24;11.53;17.69;13.11;93.17;96.71;51.11;15.24;540.06;549.47;1081.74;71.66;75.05;187.61;305.39;493.27;1638.71;2498.41;19.02;12.48;0.567;0.579;8.53;20.11;41.91;34.95;75.31;136.58;9.320.464;9.314.887;9.155.380;259.873;1.273.063;1.782.428;424.011;509.364;7.258.274;476.262;1.098.923;6.748.910;5.649.987;810.314;3.323.178
2016;UF;27;Alagoas;0.68;0.776;0.635;0.637;0.523;0.7;0.491;0.683;0.448;0.387;0.12;0.294;0.393;27.8;12;29.4;39.3;26.9;71.54;19.67;7.58;47.67;94.62;86.75;56.26;42.31;52.28;7.21;17.68;18.99;22.37;98.28;81.36;29.49;72.87;47.81;34.04;9.55;20.81;16.25;92.31;95.89;46.95;13.87;422.39;427.71;878.23;67.04;64.91;165.84;261.53;431.17;1193.46;1718.41;14.89;10.34;0.523;0.5;10.84;23.44;48.79;36.53;74.38;135.45;3.286.849;3.284.243;3.243.464;102.377;513.598;709.811;180.604;196.213;2.475.023;188.954;406.568;2.278.809;1.872.241;249.250;1.055.125
2016;UF;28;Sergipe;0.697;0.793;0.625;0.683;0.544;0.67;0.504;0.71;0.467;0.386;0.105;0.253;0.435;27.7;10.5;25.3;43.5;26.4;72.55;16.3;7.37;43.45;96.76;83.02;51.56;36.77;54.44;7.89;14.61;15.57;18.53;98.72;85.8;30.05;72.87;50.58;37.96;11.44;24.42;18.5;94.29;97.8;47.15;14.75;560.5;569.37;1079.82;74.04;76.9;185.72;312.2;521.07;1716.07;2576.17;19.62;13.07;0.567;0.581;8.55;20.15;41.9;35.71;77.34;136.5;2.236.783;2.234.265;2.199.450;60.176;309.909;430.654;110.236;120.745;1.724.234;118.876;277.692;1.603.489;1.325.796;164.917;856.702
2016;UF;29;Bahia;0.705;0.807;0.656;0.662;0.554;0.714;0.522;0.718;0.485;0.408;0.11;0.261;0.383;26;11;26.1;38.3;25.1;73.4;17.47;8.09;45.98;98.04;89.35;56.03;42.24;55.41;7.75;12.93;13.91;16.38;99.07;85.08;32.71;78.05;50.99;38.97;8.79;22.92;17.43;94.16;97.2;47.11;13.17;490.75;495.06;887.1;69;75.83;180.65;296.16;484.61;1415.49;2094.28;16.33;11.04;0.539;0.532;8.96;20.91;43.76;39.4;78.55;137.94;14.670.485;14.663.570;14.535.993;424.379;2.118.125;2.965.512;771.312;847.386;11.236.185;765.408;1.698.058;10.388.798;8.690.740;1.186.513;5.569.527
2016;UF;31;Minas Gerais;0.776;0.871;0.739;0.725;0.614;0.811;0.625;0.805;0.619;0.489;0.076;0.163;0.326;19.5;7.6;16.3;32.6;18.8;77.23;10.95;9.28;42.85;96.75;96.12;71.98;59.59;61.36;8.82;5.9;6.24;7.29;98.97;88.19;29.16;87.46;56.24;42.45;13.32;8.63;5.14;94.94;97.71;65.18;20.34;728.6;735.36;1179.42;72.4;146.93;315.16;487.63;720.19;1973.12;2837.75;12.28;8.54;0.491;0.425;3.19;7.69;21.7;30.65;76.12;154.76;20.769.869;20.761.277;20.570.211;544.012;2.536.855;3.524.610;840.927;987.754;16.467.241;1.076.432;2.542.310;15.479.487;12.937.176;1.927.261;9.241.067
2016;UF;32;Espirito Santo;0.779;0.887;0.732;0.727;0.654;0.774;0.618;0.823;0.604;0.475;0.072;0.175;0.346;20.6;7.2;17.5;34.6;19.8;78.22;8.81;8.47;41.89;96.66;91.9;67.48;53.46;65.4;9.16;5.59;5.95;6.97;99.17;85.11;30.23;87.45;61.33;47.61;14.35;15.23;12.13;93.91;97.16;57.24;20.31;738.04;750.33;1288.91;75.41;137.12;298.43;469.83;717.71;2067.83;2962.28;13.6;9.5;0.51;0.451;3.86;8.21;23.9;24.89;70.06;153.85;3.875.864;3.874.829;3.811.387;99.158;485.833;673.133;165.355;187.300;3.059.989;186.627;447.370;2.872.689;2.425.318;328.364;1.666.621
2016;UF;33;Rio de Janeiro;0.789;0.853;0.757;0.761;0.739;0.766;0.633;0.785;0.658;0.492;0.08;0.131;0.354;19.8;8;13.1;35.4;18.8;76.18;11.55;11.63;42.17;97.06;88.96;65.19;55.05;73.91;10.18;2.62;2.75;3.12;98.98;88.96;33.93;87.71;71.65;55.69;18.59;18.64;15.29;95.11;97.23;57.95;20.27;909.43;924.7;1554.39;74.36;162.07;350.23;547.6;876.55;2624.58;3773.94;14.73;10.25;0.525;0.476;2.96;6.33;18.71;17.75;68.22;153.38;16.947.230;16.935.873;16.656.249;392.749;1.868.141;2.629.095;668.888;760.953;13.892.222;813.114;1.845.746;13.131.269;11.285.522;1.971.632;7.353.717
2016;UF;35;Sao Paulo;0.835;0.885;0.837;0.787;0.755;0.882;0.681;0.825;0.731;0.524;0.068;0.127;0.334;18.5;6.8;12.7;33.4;17.6;78.07;9.89;9.09;41.41;97.72;96.6;85.74;72.9;75.47;10.39;2.66;2.79;3.19;99.32;88.16;29.78;94.27;72.44;58.48;21.74;5.88;4.34;95.57;94.86;74.7;22.97;1072.88;1086.01;1790.18;79.12;202.57;418.04;633.99;1005.5;3119.31;4513.19;14.54;10.05;0.524;0.475;2.12;4.2;13.11;16.67;63.83;156.59;44.754.215;44.723.031;44.182.181;1.133.934;5.556.919;7.611.116;1.791.858;2.054.197;35.718.385;2.063.073;4.678.698;33.664.187;28.985.489;4.069.747;21.140.920
2016;UF;41;Parana;0.797;0.867;0.773;0.756;0.681;0.824;0.65;0.806;0.638;0.533;0.07;0.174;0.295;18.5;7;17.4;29.5;18;77.02;9.35;8.78;41.99;97.14;92.99;78.67;60.83;68.06;9.3;4.03;4.29;4.98;98.98;84.56;31.01;88.59;64.16;48.22;17.14;8.73;7.11;92.99;95.29;64;22.12;884.45;892.25;1466.99;78.09;194.58;395.39;596.14;889.09;2348.95;3320.07;11.25;7.96;0.476;0.392;1.64;4.81;14.53;20.84;82.42;162.59;11.162.815;11.159.985;11.062.410;294.448;1.430.231;1.991.983;506.018;561.751;8.841.794;544.117;1.321.164;8.280.042;6.958.877;980.198;5.223.980
2016;UF;42;Santa Catarina;0.814;0.902;0.785;0.763;0.686;0.84;0.688;0.843;0.681;0.568;0.065;0.133;0.255;15.5;6.5;13.3;25.5;15.1;79.09;9.23;8.65;40.54;97.22;97.28;76.24;65.28;68.64;9.49;2.69;2.85;3.31;99.63;85.57;31.68;92.04;64.34;47.09;16.07;8.27;5.21;94.04;98.09;61.62;24.26;921.16;928;1454.21;77.17;244.31;480.13;677.66;982.13;2222.69;2994.58;8.27;6.14;0.421;0.306;1.45;2.86;9.61;19.96;65.56;163.45;6.882.511;6.878.656;6.827.984;187.186;813.839;1.133.772;267.454;319.932;5.492.313;328.015;803.332;5.172.380;4.369.048;595.091;3.339.080
2016;UF;43;Rio Grande do Sul;0.789;0.88;0.722;0.772;0.652;0.76;0.656;0.819;0.635;0.543;0.069;0.121;0.297;16.8;6.9;12.1;29.7;16.2;77.77;9.64;10.66;42.4;91.95;94.17;63.53;54.36;65.22;9.58;2.88;3.02;3.42;99.16;87.05;33.1;86.81;61.76;46.14;15.15;14.41;9.52;93.64;98.54;54.34;23.88;976.02;982.73;1506.68;73.38;212.91;439.6;654.45;997.4;2575.96;3611.13;11.07;7.9;0.473;0.391;1.7;3.93;11.92;28.04;76.28;160.17;11.211.227;11.205.041;11.128.523;267.335;1.286.312;1.830.685;439.228;544.373;9.067.597;452.955;1.176.889;8.523.224;7.346.334;1.194.756;5.296.675
2016;UF;50;Mato Grosso do Sul;0.758;0.842;0.698;0.741;0.618;0.742;0.615;0.764;0.579;0.527;0.093;0.17;0.289;18.8;9.3;17;28.9;18.4;75.49;14.12;7.66;45.15;94.97;92.12;62.92;46.89;61.77;9.09;4.97;5.26;6.21;99.21;84.04;35.24;81.23;57.88;44.52;15.3;13.14;9.15;93.79;97.5;50.92;22.05;805.71;809.51;1354.09;79.24;184.78;365.36;545.03;808.43;2123.92;2967.88;10.79;7.72;0.47;0.382;1.1;4.45;17.35;23.99;87.34;172.15;2.618.029;2.617.170;2.604.908;86.507;367.516;485.875;131.390;118.359;2.004.173;134.794;313.882;1.885.813;1.571.931;200.511;1.226.579
2016;UF;51;Mato Grosso;0.769;0.82;0.766;0.725;0.66;0.826;0.61;0.735;0.599;0.516;0.104;0.218;0.288;20.7;10.4;21.8;28.8;20.3;74.2;17;6.8;44.51;94.77;96.09;82.44;57.02;66.04;8.64;6.17;6.62;7.9;99.55;86.14;30.73;92.48;60.67;43.67;13.72;7.55;5.69;95.1;97.54;69.83;19.39;727.13;735.65;1339.42;82.29;172.63;344.61;520.01;751.76;1851.12;2560.47;9.9;7.16;0.453;0.352;2.22;5.28;18.74;18.49;75.76;164.54;3.305.274;3.304.672;3.266.400;92.627;476.366;648.592;168.462;172.226;2.512.127;165.360;395.170;2.339.901;1.944.730;224.904;1.463.443
2016;UF;52;Goias;0.764;0.818;0.754;0.724;0.655;0.809;0.612;0.738;0.614;0.505;0.098;0.186;0.302;20;9.8;18.6;30.2;19.5;74.09;15.02;7.32;43.44;94.86;95.29;72.37;61.19;65.49;9.04;5.61;5.98;7.07;98.75;88.11;31.36;89.99;60.58;45.65;15;10.74;7.26;95.18;97.17;62.41;20.95;722.67;732.41;1263.83;79.59;163.12;331.45;499.28;724.91;1888.78;2656.95;10.74;7.64;0.467;0.374;2.88;5.77;18.9;21.74;66.94;157.31;6.725.748;6.723.531;6.634.062;213.484;920.354;1.246.988;316.585;326.634;5.180.785;333.254;810.344;4.854.151;4.043.806;491.994;3.037.029
2016;UF;53;Distrito Federal;0.847;0.884;0.822;0.836;0.813;0.826;0.665;0.82;0.713;0.502;0.072;0.132;0.4;21.5;7.2;13.2;40;20.1;78.02;10.57;6.38;38.42;93.95;96.23;73.28;66.88;81.26;11.19;2.57;2.71;3.17;98.98;94.13;37.61;91.3;79.3;66.02;30.92;9.36;6.7;96.11;97.79;66.66;28.08;1456.83;1468.94;2361.41;76.4;192.19;419.93;714.37;1425.69;4544.73;6354.16;20.76;14.85;0.578;0.615;1.48;4.41;15.16;20.77;82.71;162.97;2.890.224;2.883.848;2.860.081;84.598;378.303;510.845;129.153;132.542;2.272.291;139.319;348.978;2.139.749;1.790.771;184.252;1.357.349
2017;UF;11;Rondonia;0.721;0.775;0.699;0.693;0.598;0.756;0.571;0.684;0.559;0.486;0.118;0.2;0.299;20.9;11.8;20;29.9;20.6;71.5;19.7;6.27;43.6;93.17;92.24;67.86;49.13;59.81;8.36;6.62;7.12;8.56;99.28;84.91;32.56;83.83;54.42;39.52;10.99;14.35;10.47;94.01;98.12;56.73;18.6;596.82;604.22;1136.58;79.97;134.99;281.06;437.41;646.99;1479.37;2025.83;9.74;7.11;0.447;0.354;3.81;8.64;25.81;26.57;73.83;157.59;1.727.248;1.727.248;1.706.110;47.756;249.695;345.083;88.489;95.388;1.311.112;103.689;222.754;1.215.723;992.969;108.293;720.944
2017;UF;12;Acre;0.712;0.82;0.671;0.655;0.593;0.714;0.515;0.736;0.491;0.379;0.103;0.268;0.422;27.6;10.3;26.8;42.2;26.4;74.2;16.44;5.28;52.46;87.24;85.99;65.44;46.91;59.32;8.04;12.08;13.23;16.18;96.3;81.53;33.54;81.59;53.2;41.28;12.34;14.61;12.19;89.71;94.69;52.71;17.8;471.65;477.78;1047.46;73.12;62.5;158.82;278.66;496.18;1375.24;1940.63;17.54;12.43;0.545;0.548;11.81;26.43;47.43;41.38;77.3;128.91;840.491;840.033;829.269;33.576;150.371;206.814;53.327;56.443;595.680;53.800;116.269;539.237;422.967;44.382;275.714
2017;UF;13;Amazonas;0.728;0.785;0.732;0.672;0.684;0.758;0.54;0.696;0.6;0.378;0.114;0.181;0.438;25.8;11.4;18.1;43.8;24.4;72.08;17.8;5.15;50.49;94.28;90.79;67;51.08;68.38;9.49;6.37;6.87;8.23;99.06;87.94;34.28;81.3;65.11;53.08;14.16;15.15;11.85;95.26;97.68;59.1;17.32;523.38;532.53;1178.89;80.21;68.08;166.19;271.64;451.89;1662.43;2522.48;21.53;14.19;0.591;0.63;9.47;23.72;47.54;36.9;77.77;135.82;3.859.229;3.857.781;3.791.537;141.350;668.781;897.208;227.377;228.426;2.763.320;218.097;511.638;2.534.893;2.023.255;198.811;1.369.450
2017;UF;14;Roraima;0.746;0.779;0.764;0.697;0.73;0.782;0.573;0.696;0.627;0.432;0.106;0.179;0.38;23.1;10.6;17.9;38;22.2;71.71;17.13;4.45;49.24;96.66;91.4;69.81;54.83;73.01;9.97;5.89;6.4;8.03;99.05;87.55;31.05;90.43;68.5;55.59;17.95;12.42;9.18;94.61;97.52;61.3;20.2;613.07;623.52;1291.67;83.12;109.17;231.36;359.57;605.7;1759.75;2475.84;14.54;10.34;0.526;0.479;5.17;11.41;34.17;29.75;70.86;152.48;486.747;486.040;477.892;17.282;84.050;114.496;28.502;30.446;347.822;28.127;65.370;317.376;252.006;21.665;191.189
2017;UF;15;Para;0.694;0.787;0.657;0.647;0.595;0.691;0.537;0.702;0.528;0.418;0.108;0.196;0.354;22.6;10.8;19.6;35.4;21.9;72.22;16.18;5.67;48.19;94.91;86.15;54.03;41.24;59.52;8.33;8.58;9.24;11.07;98.78;85.67;32.44;77.58;55.16;40.07;8.71;22.02;17.18;93.18;96.86;47.8;12.74;447.25;451.92;898.09;76.26;80.56;181.39;288.35;457.9;1228.87;1763.41;13.46;9.38;0.506;0.457;7.93;20.54;44.82;41.19;81.8;142.64;8.381.474;8.376.486;8.289.919;285.986;1.405.497;1.914.177;486.460;508.680;6.131.197;491.736;1.094.002;5.622.517;4.528.515;475.460;3.160.071
2017;UF;16;Amapa;0.732;0.82;0.7;0.683;0.701;0.7;0.547;0.713;0.58;0.395;0.13;0.172;0.421;25.3;13;17.2;42.1;24.1;74.18;23.23;4.14;48.37;81.03;85.91;64.51;48.4;70.06;9.62;5.46;5.91;7.6;98.24;89.13;38.07;84.35;65.76;51.17;15.4;20.32;16.01;93.92;96.73;55.92;20.84;561.52;568.87;1356.4;85.71;81.62;177.15;276.27;473.09;1801.99;2695.35;20.83;13.93;0.589;0.623;7.88;21.61;47.28;37.18;86.29;146.49;805.344;804.968;794.571;30.949;131.299;179.364;47.139;48.065;576.107;58.005;122.209;528.041;405.832;33.309;285.091
2017;UF;17;Tocantins;0.74;0.809;0.729;0.687;0.631;0.783;0.572;0.726;0.558;0.462;0.103;0.234;0.327;22.7;10.3;23.4;32.7;22.1;73.56;15.44;7.99;47.89;97.42;93.46;69.63;52.72;63.1;8.7;9.7;10.44;12.41;99.6;90.42;35.34;88.8;57.72;45.59;14.3;12.47;8.24;96.49;97.99;61.43;16.78;575.58;581.73;1084.61;74.59;115.31;243.64;376.04;581.68;1565.2;2234.87;12.45;8.72;0.495;0.431;4.48;11.66;32.37;32.72;82.22;154.18;1.524.403;1.524.148;1.508.034;47.654;233.835;316.749;78.611;82.914;1.152.547;80.805;184.889;1.069.632;884.743;121.764;601.009
